t,S_wR_kgR,S_wR_kgL,S_wR_ka,S_wR_Kf,S_wR_Kq,S_wL_kgR,S_wL_kgL,S_wL_ka,S_wL_Kf,S_wL_Kq
0.74,0.020392790100888264,0.0,-0.15605573110093687,-0.5208520839714296,-0.04882265799312456,0.0,-0.020392790100888264,0.15605573110093687,0.5208520839714296,0.04882265799312456
0.745,0.020510039047013335,0.0,-0.1578829507626801,-0.5244855737705697,-0.04969215300014431,0.0,-0.020510039047013335,0.1578829507626801,0.5244855737705697,0.04969215300014431
0.75,0.020626986951576085,0.0,-0.1597173170571636,-0.5281100006875301,-0.05057007585673142,0.0,-0.020626986951576085,0.1597173170571636,0.5281100006875301,0.05057007585673142
0.755,0.02074363410296374,0.0,-0.16155877695232573,-0.5317253643328445,-0.051456430910175634,0.0,-0.02074363410296374,0.16155877695232573,0.5317253643328445,0.051456430910175634
0.76,0.020859980803369607,0.0,-0.16340727768301871,-0.5353316651269074,-0.05235122215784117,0.0,-0.020859980803369607,0.16340727768301871,0.5353316651269074,0.05235122215784117
0.765,0.020976027368283384,0.0,-0.16526276674886223,-0.538928904267359,-0.05325445324969261,0.0,-0.020976027368283384,0.16526276674886223,0.538928904267359,0.05325445324969261
0.77,0.021091774125998327,0.0,-0.1671251919121263,-0.5425170836977697,-0.05416612749080998,0.0,-0.021091774125998327,0.1671251919121263,0.5425170836977697,0.05416612749080998
0.775,0.021207221417134846,0.0,-0.16899450119564383,-0.5460962060775756,-0.0550862478438936,0.0,-0.021207221417134846,0.16899450119564383,0.5460962060775756,0.0550862478438936
0.78,0.021322369594180008,0.0,-0.1708706428807528,-0.549666274753209,-0.05601481693175938,0.0,-0.021322369594180008,0.1708706428807528,0.549666274753209,0.05601481693175938
0.785,0.021437219021042446,0.0,-0.17275356550526827,-0.5532272937303787,-0.056951837039825114,0.0,-0.021437219021042446,0.17275356550526827,0.5532272937303787,0.056951837039825114
0.79,0.021551770072622215,0.0,-0.174643217861484,-0.5567792676474514,-0.057897310118588265,0.0,-0.021551770072622215,0.174643217861484,0.5567792676474514,0.057897310118588265
0.795,0.02166602313439512,0.0,-0.17653954899420393,-0.5603222017498892,-0.05885123778609573,0.0,-0.02166602313439512,0.17653954899420393,0.5603222017498892,0.05885123778609573
0.8,0.02177997860201108,0.0,-0.1784425081988031,-0.5638561018657007,-0.05981362133040596,0.0,-0.02177997860201108,0.1784425081988031,0.5638561018657007,0.05981362133040596
0.805,0.021893636880906054,0.0,-0.1803520450193184,-0.5673809743818637,-0.0607844617120438,0.0,-0.021893636880906054,0.1803520450193184,0.5673809743818637,0.0607844617120438
0.81,0.02200699838592713,0.0,-0.18226810924656822,-0.5708968262216815,-0.06176375956644843,0.0,-0.02200699838592713,0.18226810924656822,0.5708968262216815,0.06176375956644843
0.8150000000000001,0.02212006354097034,0.0,-0.1841906509163016,-0.5744036648230316,-0.06275151520641464,0.0,-0.02212006354097034,0.1841906509163016,0.5744036648230316,0.06275151520641464
0.8200000000000001,0.02223283277863079,0.0,-0.18611962030737617,-0.5779014981174745,-0.06374772862452768,0.0,-0.02223283277863079,0.18611962030737617,0.5779014981174745,0.06374772862452768
0.8250000000000001,0.022345306539864704,0.0,-0.18805496793996462,-0.5813903345101844,-0.06475239949559199,0.0,-0.022345306539864704,0.18805496793996462,0.5813903345101844,0.06475239949559199
0.8300000000000001,0.022457485273663022,0.0,-0.18999664457378984,-0.58487018286067,-0.06576552717905387,0.0,-0.022457485273663022,0.18999664457378984,0.58487018286067,0.06576552717905387
0.835,0.022569369436736136,0.0,-0.19194460120638782,-0.5883410524642535,-0.06678711072141838,0.0,-0.022569369436736136,0.19194460120638782,0.5883410524642535,0.06678711072141838
0.84,0.02268095949320943,0.0,-0.19389878907139863,-0.5918029530342758,-0.0678171488586606,0.0,-0.02268095949320943,0.19389878907139863,0.5918029530342758,0.0678171488586606
0.845,0.02279225591432923,0.0,-0.1958591596368844,-0.5952558946849998,-0.06885564001863108,0.0,-0.02279225591432923,0.1958591596368844,0.5952558946849998,0.06885564001863108
0.85,0.02290325917817888,0.0,-0.19782566460367482,-0.5986998879151832,-0.06990258232345609,0.0,-0.02290325917817888,0.19782566460367482,0.5986998879151832,0.06990258232345609
0.855,0.02301396976940454,0.0,-0.19979825590373892,-0.6021349435922931,-0.0709579735919322,0.0,-0.02301396976940454,0.19979825590373892,0.6021349435922931,0.0709579735919322
0.86,0.023124388178950423,0.0,-0.20177688569858354,-0.6055610729373374,-0.0720218113419157,0.0,-0.023124388178950423,0.20177688569858354,0.6055610729373374,0.0720218113419157
0.865,0.02323451490380316,0.0,-0.20376150637767731,-0.6089782875102877,-0.0730940927927064,0.0,-0.02323451490380316,0.20376150637767731,0.6089782875102877,0.0730940927927064
0.87,0.023344350446744943,0.0,-0.20575207055690048,-0.6123865991960699,-0.07417481486742639,0.0,-0.023344350446744943,0.20575207055690048,0.6123865991960699,0.07417481486742639
0.875,0.023453895316115213,0.0,-0.20774853107701963,-0.6157860201910992,-0.07526397419539321,0.0,-0.023453895316115213,0.20774853107701963,0.6157860201910992,0.07526397419539321
0.88,0.023563150025580536,0.0,-0.2097508410021872,-0.619176562990339,-0.07636156711448784,0.0,-0.023563150025580536,0.2097508410021872,0.619176562990339,0.07636156711448784
0.885,0.023672115093912444,0.0,-0.21175895361846514,-0.622558240374861,-0.07746758967351723,0.0,-0.023672115093912444,0.21175895361846514,0.622558240374861,0.07746758967351723
0.89,0.023780791044772952,0.0,-0.21377282243237258,-0.6259310653998873,-0.07858203763457143,0.0,-0.023780791044772952,0.21377282243237258,0.6259310653998873,0.07858203763457143
0.895,0.023889178406507484,0.0,-0.21579240116945675,-0.6292950513832951,-0.07970490647537527,0.0,-0.023889178406507484,0.21579240116945675,0.6292950513832951,0.07970490647537527
0.9,0.023997277711944952,0.0,-0.21781764377288695,-0.6326502118945656,-0.08083619139163455,0.0,-0.023997277711944952,0.21781764377288695,0.6326502118945656,0.08083619139163455
0.905,0.02410508949820476,0.0,-0.21984850440207104,-0.6359965607441588,-0.08197588729937655,0.0,-0.02410508949820476,0.21984850440207104,0.6359965607441588,0.08197588729937655
0.91,0.024212614306510487,0.0,-0.22188493743129412,-0.6393341119732977,-0.083123988837285,0.0,-0.024212614306510487,0.22188493743129412,0.6393341119732977,0.083123988837285
0.915,0.02431985268201002,0.0,-0.22392689744837874,-0.6426628798441456,-0.08428049036902927,0.0,-0.02431985268201002,0.22392689744837874,0.6426628798441456,0.08428049036902927
0.92,0.024426805173601907,0.0,-0.22597433925336652,-0.6459828788303605,-0.08544538598558767,0.0,-0.024426805173601907,0.22597433925336652,0.6459828788303605,0.08544538598558767
0.925,0.024533472333767722,0.0,-0.22802721785722055,-0.6492941236080118,-0.086618669507565,0.0,-0.024533472333767722,0.22802721785722055,0.6492941236080118,0.086618669507565
0.93,0.024639854718410258,0.0,-0.23008548848054813,-0.6525966290468447,-0.08780033448750393,0.0,-0.024639854718410258,0.23008548848054813,0.6525966290468447,0.08780033448750393
0.935,0.024745952886697297,0.0,-0.23214910655234364,-0.6558904102018793,-0.08899037421219042,0.0,-0.024745952886697297,0.23214910655234364,0.6558904102018793,0.08899037421219042
0.94,0.02485176740091081,0.0,-0.2342180277087507,-0.6591754823053297,-0.09018878170495274,0.0,-0.02485176740091081,0.2342180277087507,0.6591754823053297,0.09018878170495274
0.945,0.02495729882630137,0.0,-0.23629220779184387,-0.6624518607588319,-0.09139554972795456,0.0,-0.02495729882630137,0.23629220779184387,0.6624518607588319,0.09139554972795456
0.95,0.025062547730947626,0.0,-0.23837160284842868,-0.6657195611259669,-0.09261067078448111,0.0,-0.025062547730947626,0.23837160284842868,0.6657195611259669,0.09261067078448111
0.955,0.02516751468562061,0.0,-0.24045616912886023,-0.668978599125069,-0.09383413712121924,0.0,-0.02516751468562061,0.24045616912886023,0.668978599125069,0.09383413712121924
0.96,0.02527220026365279,0.0,-0.24254586308587966,-0.6722289906223066,-0.09506594073053069,0.0,-0.02527220026365279,0.24254586308587966,0.6722289906223066,0.09506594073053069
0.965,0.025376605040811608,0.0,-0.2446406413734682,-0.6754707516250251,-0.09630607335271861,0.0,-0.025376605040811608,0.2446406413734682,0.6754707516250251,0.09630607335271861
0.97,0.02548072959517745,0.0,-0.24674046084571818,-0.6787038982753425,-0.09755452647828723,0.0,-0.02548072959517745,0.24674046084571818,0.6787038982753425,0.09755452647828723
0.975,0.025584574507025788,0.0,-0.24884527855572103,-0.6819284468439863,-0.09881129135019459,0.0,-0.025584574507025788,0.24884527855572103,0.6819284468439863,0.09881129135019459
0.98,0.025688140358713443,0.0,-0.25095505175447147,-0.6851444137243635,-0.10007635896609819,0.0,-0.025688140358713443,0.25095505175447147,0.6851444137243635,0.10007635896609819
0.985,0.025791427734568745,0.0,-0.2530697378897878,-0.6883518154268538,-0.10134972008059343,0.0,-0.025791427734568745,0.2530697378897878,0.6883518154268538,0.10134972008059343
0.99,0.02589443722078553,0.0,-0.2551892946052478,-0.6915506685733175,-0.10263136520744476,0.0,-0.02589443722078553,0.2551892946052478,0.6915506685733175,0.10263136520744476
0.995,0.025997169405320784,0.0,-0.25731367973913993,-0.6947409898918107,-0.10392128462180943,0.0,-0.025997169405320784,0.25731367973913993,0.6947409898918107,0.10392128462180943
1.0,0.026099624877795814,0.0,-0.25944285132342926,-0.697922796211497,-0.10521946836245372,0.0,-0.026099624877795814,0.25944285132342926,0.697922796211497,0.10521946836245372
1.005,0.02620180422940085,0.0,-0.26157676758273823,-0.7010961044577513,-0.10652590623396146,0.0,-0.02620180422940085,0.26157676758273823,0.7010961044577513,0.10652590623396146
1.01,0.026303708052802962,0.0,-0.2637153869333417,-0.7042609316474464,-0.10784058780893509,0.0,-0.026303708052802962,0.2637153869333417,0.7042609316474464,0.10784058780893509
1.015,0.026405336942057083,0.0,-0.26585866798217506,-0.707417294884415,-0.10916350243018827,0.0,-0.026405336942057083,0.26585866798217506,0.707417294884415,0.10916350243018827
1.02,0.026506691492520204,0.0,-0.2680065695258575,-0.7105652113550819,-0.1104946392129315,0.0,-0.026506691492520204,0.2680065695258575,0.7105652113550819,0.1104946392129315
1.025,0.02660777230076844,0.0,-0.27015905054972655,-0.7137046983242578,-0.11183398704694854,0.0,-0.02660777230076844,0.27015905054972655,0.7137046983242578,0.11183398704694854
1.03,0.02670857996451702,0.0,-0.27231607022688753,-0.7168357731310908,-0.11318153459876586,0.0,-0.02670857996451702,0.27231607022688753,0.7168357731310908,0.11318153459876586
1.035,0.026809115082542988,0.0,-0.2744775879172736,-0.7199584531851668,-0.1145372703138127,0.0,-0.026809115082542988,0.2744775879172736,0.7199584531851668,0.1145372703138127
1.04,0.026909378254610598,0.0,-0.27664356316672023,-0.7230727559627558,-0.11590118241857389,0.0,-0.026909378254610598,0.27664356316672023,0.7230727559627558,0.11590118241857389
1.045,0.02700937008139925,0.0,-0.2788139557060495,-0.7261786990031953,-0.11727325892273319,0.0,-0.02700937008139925,0.2788139557060495,0.7261786990031953,0.11727325892273319
1.05,0.02710909116443395,0.0,-0.28098872545016823,-0.7292762999054104,-0.11865348762130903,0.0,-0.02710909116443395,0.28098872545016823,0.7292762999054104,0.11865348762130903
1.055,0.027208542106018106,0.0,-0.2831678324971756,-0.7323655763245586,-0.12004185609678081,0.0,-0.027208542106018106,0.2831678324971756,0.7323655763245586,0.12004185609678081
1.06,0.027307723509168685,0.0,-0.28535123712748356,-0.7354465459688012,-0.12143835172120725,0.0,-0.027307723509168685,0.28535123712748356,0.7354465459688012,0.12143835172120725
1.065,0.027406635977553547,0.0,-0.2875388998029469,-0.7385192265961922,-0.12284296165833519,0.0,-0.027406635977553547,0.2875388998029469,0.7385192265961922,0.12284296165833519
1.07,0.027505280115430998,0.0,-0.2897307811660049,-0.7415836360116819,-0.12425567286570034,0.0,-0.027505280115430998,0.2897307811660049,0.7415836360116819,0.12425567286570034
1.075,0.027603656527591332,0.0,-0.2919268420388325,-0.7446397920642295,-0.12567647209671814,0.0,-0.027603656527591332,0.2919268420388325,0.7446397920642295,0.12567647209671814
1.08,0.027701765819300478,0.0,-0.2941270434225023,-0.7476877126440237,-0.12710534590276656,0.0,-0.027701765819300478,0.2941270434225023,0.7476877126440237,0.12710534590276656
1.085,0.027799608596245466,0.0,-0.29633134649615556,-0.7507274156798017,-0.12854228063525885,0.0,-0.027799608596245466,0.29633134649615556,0.7507274156798017,0.12854228063525885
1.09,0.02789718546448188,0.0,-0.29853971261618417,-0.75375891913627,-0.12998726244770806,0.0,-0.02789718546448188,0.29853971261618417,0.75375891913627,0.12998726244770806
1.095,0.027994497030383012,0.0,-0.3007521033154203,-0.7567822410116153,-0.13144027729778127,0.0,-0.027994497030383012,0.3007521033154203,0.7567822410116153,0.13144027729778127
1.1,0.028091543900590817,0.0,-0.3029684803023368,-0.7597973993351096,-0.13290131094934557,0.0,-0.028091543900590817,0.3029684803023368,0.7597973993351096,0.13290131094934557
1.105,0.028188326681968502,0.0,-0.3051888054602552,-0.7628044121647996,-0.13437034897450365,0.0,-0.028188326681968502,0.3051888054602552,0.7628044121647996,0.13437034897450365
1.11,0.0282848459815548,0.0,-0.3074130408465636,-0.7658032975852823,-0.13584737675562086,0.0,-0.0282848459815548,0.3074130408465636,0.7658032975852823,0.13584737675562086
1.115,0.02838110240651971,0.0,-0.309641148691942,-0.7687940737055594,-0.13733237948734187,0.0,-0.02838110240651971,0.309641148691942,0.7687940737055594,0.13733237948734187
1.12,0.02847709656412186,0.0,-0.31187309139959674,-0.7717767586569709,-0.13882534217859863,0.0,-0.02847709656412186,0.31187309139959674,0.7717767586569709,0.13882534217859863
1.125,0.028572829061667235,0.0,-0.31410883154450236,-0.7747513705912022,-0.1403262496546079,0.0,-0.028572829061667235,0.31410883154450236,0.7747513705912022,0.1403262496546079
1.13,0.028668300506469353,0.0,-0.3163483318726522,-0.7777179276783646,-0.14183508655885987,0.0,-0.028668300506469353,0.3163483318726522,0.7777179276783646,0.14183508655885987
1.135,0.028763511505810805,0.0,-0.3185915553003158,-0.7806764481051433,-0.14335183735509643,0.0,-0.028763511505810805,0.3185915553003158,0.7806764481051433,0.14335183735509643
1.14,0.028858462666906077,0.0,-0.320838464913304,-0.7836269500730135,-0.1448764863292798,0.0,-0.028858462666906077,0.320838464913304,0.7836269500730135,0.1448764863292798
1.145,0.02895315459686568,0.0,-0.3230890239662422,-0.7865694517965208,-0.14640901759155184,0.0,-0.02895315459686568,0.3230890239662422,0.7865694517965208,0.14640901759155184
1.15,0.029047587902661452,0.0,-0.3253431958818493,-0.7895039715016214,-0.14794941507818263,0.0,-0.029047587902661452,0.3253431958818493,0.7895039715016214,0.14794941507818263
1.155,0.029141763191093097,0.0,-0.3276009442502254,-0.7924305274240852,-0.1494976625535101,0.0,-0.029141763191093097,0.3276009442502254,0.7924305274240852,0.1494976625535101
1.16,0.029235681068755792,0.0,-0.3298622328281444,-0.7953491378079519,-0.1510537436118687,0.0,-0.029235681068755792,0.3298622328281444,0.7953491378079519,0.1510537436118687
1.165,0.029329342142008982,0.0,-0.33212702553835516,-0.7982598209040473,-0.15261764167950925,0.0,-0.029329342142008982,0.33212702553835516,0.7982598209040473,0.15261764167950925
1.17,0.029422747016946152,0.0,-0.33439528646888705,-0.8011625949685478,-0.15418934001650744,0.0,-0.029422747016946152,0.33439528646888705,0.8011625949685478,0.15418934001650744
1.175,0.029515896299365692,0.0,-0.3366669798723642,-0.8040574782615997,-0.15576882171866366,0.0,-0.029515896299365692,0.3366669798723642,0.8040574782615997,0.15576882171866366
1.18,0.029608790594742702,0.0,-0.3389420701653236,-0.8069444890459858,-0.15735606971939148,0.0,-0.029608790594742702,0.3389420701653236,0.8069444890459858,0.15735606971939148
1.185,0.029701430508201808,0.0,-0.3412205219275412,-0.8098236455858407,-0.15895106679159723,0.0,-0.029701430508201808,0.3412205219275412,0.8098236455858407,0.15895106679159723
1.19,0.029793816644490826,0.0,-0.34350229990136233,-0.8126949661454108,-0.16055379554954818,0.0,-0.029793816644490826,0.34350229990136233,0.8126949661454108,0.16055379554954818
1.195,0.029885949607955417,0.0,-0.3457873689910392,-0.8155584689878591,-0.1621642384507319,0.0,-0.029885949607955417,0.3457873689910392,0.8155584689878591,0.1621642384507319
1.2,0.0299778300025145,0.0,-0.34807569426207263,-0.8184141723741118,-0.16378237779770413,0.0,-0.0299778300025145,0.34807569426207263,0.8184141723741118,0.16378237779770413
1.205,0.030069458431636595,0.0,-0.350367240940561,-0.8212620945617473,-0.16540819573992765,0.0,-0.030069458431636595,0.350367240940561,0.8212620945617473,0.16540819573992765
1.21,0.030160835498316888,0.0,-0.35266197441255237,-0.8241022538039215,-0.16704167427559988,0.0,-0.030160835498316888,0.35266197441255237,0.8241022538039215,0.16704167427559988
1.215,0.030251961805055138,0.0,-0.35495986022340426,-0.8269346683483356,-0.16868279525347118,0.0,-0.030251961805055138,0.35495986022340426,0.8269346683483356,0.16868279525347118
1.22,0.030342837953834276,0.0,-0.35726086407714613,-0.8297593564362358,-0.17033154037465206,0.0,-0.030342837953834276,0.35726086407714613,0.8297593564362358,0.17033154037465206
1.225,0.0304334645460998,0.0,-0.35956495183584913,-0.8325763363014517,-0.17198789119441096,0.0,-0.0304334645460998,0.35956495183584913,0.8325763363014517,0.17198789119441096
1.23,0.030523842182739788,0.0,-0.36187208951899863,-0.8353856261694669,-0.17365182912396085,0.0,-0.030523842182739788,0.36187208951899863,0.8353856261694669,0.17365182912396085
1.235,0.030613971464065665,0.0,-0.36418224330287335,-0.8381872442565234,-0.17532333543223652,0.0,-0.030613971464065665,0.36418224330287335,0.8381872442565234,0.17532333543223652
1.24,0.03070385298979356,0.0,-0.3664953795199276,-0.8409812087687564,-0.17700239124766062,0.0,-0.03070385298979356,0.3664953795199276,0.8409812087687564,0.17700239124766062
1.245,0.030793487359026362,0.0,-0.3688114646581795,-0.8437675379013613,-0.17868897755990037,0.0,-0.030793487359026362,0.3688114646581795,0.8437675379013613,0.17868897755990037
1.25,0.03088287517023631,0.0,-0.37113046536060196,-0.8465462498377877,-0.18038307522161298,0.0,-0.03088287517023631,0.37113046536060196,0.8465462498377877,0.18038307522161298
